fid;area;MNH_max;genus;species;height;numero;classe;conifere;Intensity_mean;Intensity_stdev;Nbreturns_mean;Nbreturns_stdev
280;26.4000000000698;9.6055908203125;Celtis;australis;10.38;9;Feuillu;2;2052.98333333333;741.116055215362;1.19090909090909;0.436836864608511
21646;43.1600000002748;9.60663604736328;Celtis;australis;10.97;9;Feuillu;2;1711.06487488415;796.041628199473;1.2808155699722;0.520134796012183
9010;40.6799999999162;9.60834503173828;Celtis;australis;9.64;9;Feuillu;2;2268.14749262537;829.308388372314;1.1779744346116;0.409794810798075
20623;50.5999999999767;9.60872077941895;Celtis;australis;10.13;9;Feuillu;2;1356.34466403162;811.026275009702;1.51699604743083;0.608168757121354
10677;32.2000000001164;9.6103687286377;Celtis;australis;10.95;9;Feuillu;2;1867.84328358209;911.05980483022;1.29726368159204;0.523043594850188
9595;42.2400000005169;9.61124801635742;Celtis;australis;9.86;9;Feuillu;2;1946.15151515152;723.809909959294;1.25757575757576;0.505593142832234
17016;42.7600000009034;9.61317443847656;Celtis;australis;10.0;9;Feuillu;2;1540.65855940131;760.828209537874;1.57904583723106;0.696490350929072
6208;15.2399999997718;9.61350631713867;Celtis;australis;10.13;9;Feuillu;2;1907.71653543307;799.661955130094;1.17060367454068;0.44636402512538
8187;36.079999999567;9.61615753173828;Celtis;australis;9.9;9;Feuillu;2;1609.977827051;799.451664599957;1.26829268292683;0.48602780519096
3445;57.0800000002189;9.616455078125;Celtis;australis;10.0;9;Feuillu;2;1791.49404344779;842.069243923727;1.43377715487036;0.637802343839738
1822;101.399999999255;9.61720275878906;Celtis;australis;10.14;9;Feuillu;2;1826.95857988166;980.166168066438;1.7163708086785;0.749245672320539
8160;39.5999999999767;9.61981010437012;Celtis;australis;9.79;8;Conifère;1;1402.94343434343;566.169504575651;1.33232323232323;0.537169589839312
7962;43.8000000003027;9.62005805969238;Celtis;australis;10.03;9;Feuillu;2;1526.02831050228;621.570551745085;1.26666666666667;0.503987146800426
11717;34.4000000004191;9.62147521972656;Celtis;australis;9.86;9;Feuillu;2;1621.71328671329;906.952788565057;1.3951048951049;0.590384727551584
8673;33.8400000003306;9.62434864044189;Celtis;australis;10.0;9;Feuillu;2;1311.45508274232;699.077262302257;1.51654846335697;0.649848428875394
17290;40.8800000016391;9.62623596191406;Celtis;australis;10.5;9;Feuillu;2;1653.57436399217;620.175603129123;1.36203522504892;0.60335572253664
20619;28.2799999997765;9.62650489807129;Celtis;australis;10.11;8;Conifère;1;1322.40311173975;778.89111882422;1.75247524752475;0.711278276674917
7372;34.3999999977649;9.62712669372559;Celtis;australis;11.1;9;Feuillu;2;1791.68720930233;635.782900326854;1.29302325581395;0.55631484679226
12530;37.4000000006286;9.63166809082031;Celtis;australis;9.8;9;Feuillu;2;1916.81176470588;770.373680331969;1.35935828877005;0.614665349560241
8189;44.6000000000699;9.6323823928833;Celtis;australis;10.43;9;Feuillu;2;1747.43228699552;885.918763364012;1.35515695067265;0.569287059079639
7998;48.3999999996275;9.63307857513428;Celtis;australis;9.85;9;Feuillu;2;1495.55950413223;686.973774696251;1.56528925619835;0.72119170704767
8308;22.7999999989755;9.63326072692871;Celtis;australis;10.0;9;Feuillu;2;1169.55614035088;574.032141504149;1.79298245614035;0.68514555992775
8447;55.6400000004005;9.63411712646484;Celtis;australis;10.0;9;Feuillu;2;2159.37219406227;1177.15922631259;1.15930485155684;0.379558160615738
8662;33.3999999998603;9.63418769836426;Celtis;australis;9.93;9;Feuillu;2;1428.46826347305;656.108929094174;1.60119760479042;0.669434297237313
8122;61.5200000011315;9.63655662536621;Celtis;australis;10.0;9;Feuillu;2;1493.67880364109;714.774971331357;1.46488946684005;0.576187658624756
7691;36.0399999996554;9.64187240600586;Celtis;australis;10.9;9;Feuillu;2;1632.80244173141;708.697267305725;1.46281908990011;0.637354095955408
20003;33.5999999991851;9.64276123046875;Celtis;australis;9.79;8;Conifère;1;1114.9119047619;533.615265676534;1.75833333333333;0.707057674843824
6987;54.6799999994272;9.6428108215332;Celtis;australis;10.19;9;Feuillu;2;1732.78765613519;793.294901415465;1.3791329904482;0.61476289278778
680;44.7599999999721;9.64341735839844;Celtis;australis;9.6;9;Feuillu;2;1904.91331546023;798.557872750563;1.45933869526363;0.665705234328277
13982;30.7999999993481;9.64963912963867;Celtis;australis;10.58;9;Feuillu;2;1668.94155844156;863.262886304223;1.59350649350649;0.707811271040793
8614;38.5999999998603;9.65305328369141;Celtis;australis;10.19;9;Feuillu;2;1505.07046632124;673.809634105785;1.41865284974093;0.618257830335912
8321;57.1200000006194;9.65503787994385;Celtis;australis;10.14;9;Feuillu;2;1885.53991596639;859.126793812469;1.24789915966387;0.51056327539157
637;69.0399999989802;9.65873336791992;Celtis;australis;9.98;9;Feuillu;2;1796.10471204188;893.879017635277;1.42117510180337;0.60685881270194
9840;78.2800000000792;9.65904426574707;Celtis;australis;10.6;9;Feuillu;2;1854.29656233966;822.596427039921;1.49820420728579;0.714593073368091
18513;38.559999999972;9.66157913208008;Celtis;australis;10.2;9;Feuillu;2;1632.21287642783;755.617581004496;1.50778816199377;0.646655738084945
8179;30.0399999998882;9.66275024414062;Celtis;australis;10.0;9;Feuillu;2;1433.96937416778;655.754675775227;1.50066577896138;0.638062216108422
17530;48.0800000001257;9.66332244873047;Celtis;australis;8.85;9;Feuillu;2;1779.25145711907;882.818906891246;1.55370524562864;0.808358711552006
9847;17.7599999998789;9.66586303710938;Celtis;australis;10.55;9;Feuillu;2;2105.90022675737;798.341843946481;1.38321995464853;0.624945943538779
1169;39.0399999993993;9.66600036621094;Celtis;australis;9.6;9;Feuillu;2;2456.56045081967;964.196238164184;1.31352459016393;0.476992666079553
20005;41.1999999992549;9.67181396484375;Celtis;australis;9.88;9;Feuillu;2;1624.36790606654;836.7138017123;1.57632093933464;0.66617094261653
17849;43.1199999996415;9.67214202880859;Celtis;australis;9.72;9;Feuillu;2;1960.74118738404;875.924644122514;1.44341372912801;0.616748489222373
14519;51.0800000012666;9.67342758178711;Celtis;australis;10.53;9;Feuillu;2;1787.04545454545;821.332135004049;1.44200626959248;0.589024793075171
20015;49.1999999995809;9.6744441986084;Celtis;australis;10.34;9;Feuillu;2;1153.97312703583;490.220644427047;1.74022801302932;0.719738425248213
8967;25.0800000008242;9.67564868927002;Celtis;australis;9.89;9;Feuillu;2;1443.32854864434;621.966896454669;1.4688995215311;0.576166095400797
21170;28.7199999992689;9.67611694335938;Celtis;australis;10.4;9;Feuillu;2;1690.69273743017;849.266621184343;1.29050279329609;0.480885209990624
71;37.1199999994319;9.6801872253418;Celtis;australis;10.7;9;Feuillu;2;1311.79956896552;683.298469330548;1.86206896551724;0.754544298694278
21041;58.1199999998509;9.68330383300781;Celtis;australis;10.59;9;Feuillu;2;2103.10130944176;1037.23740396781;1.31150930392833;0.538777360185685
12488;51.5200000010151;9.68559265136719;Celtis;australis;9.52;9;Feuillu;2;1909.10248447205;819.53625846446;1.40450310559006;0.647650964431831
2769;77.0800000011968;9.68569946289062;Celtis;australis;10.4;9;Feuillu;2;1933.65853658537;771.869152944186;1.31707317073171;0.535830010397906
9796;25.7200000002002;9.69161605834961;Celtis;australis;9.8;9;Feuillu;2;1971.12908242613;658.952831420863;1.26127527216174;0.582408997125608
8104;31.9600000004377;9.69292831420898;Celtis;australis;10.13;9;Feuillu;2;1723.26032540676;901.574892298706;1.32665832290363;0.519629907919274
8372;36.6399999993295;9.69460678100586;Celtis;australis;9.94;9;Feuillu;2;1824.95305676856;801.482268299775;1.17576419213974;0.439210741443127
